"minutes.elapsed","Date","map","num_players","Nick","Kills","Deaths","Damage.Dealt","Damage.Taken","Score","Perf","ELO","UnknownHeader","GT.kills","GT.acc","GT.shots.hit","GT.shots.fired","MG.kills","MG.acc","MG.shots.hit","MG.shots.fired","SG.kills","SG.acc","SG.shots.hit","SG.shots.fired","GL.kills","GL.acc","GL.shots.hit"," GL.shots.fired","RL.kills","RL.acc","RL.shots.hit","RL.shots.fired","LG.kills","LG.acc","LG.shots.hit","LG.shots.fired","RG.kills","RG.acc","RG.shots.hit","RG.shots.fired","PG.kills","PG.acc","PG.shots.hit","PG.shots.fired","HMG.kills","HMG.acc","HMG.shots.hit","HMG.shots.fired","BFG.kills","BFG.acc","BFG.shots.hit","BFG.shots.fired","PM.kills","PM.acc","PM.shots.hit","PM.shots.fired","CG.kills","CG.acc","CG.shots.hit","CG.shots.fired","NG.kills","NG.acc","NG.shots.hit","NG.shots.fired","win"
5.3,"6/17/2017 21:20","hellsgate",11,"odt",29,27,4446,3384,29,49,2483,"odt",0,0,0,0,9,45,294,652,0,0,0,0,0,0,0,0,11,80,33,41,0,0,0,0,8,47,14,30,1,17,13,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.58333333333333,"6/17/2017 12:00","spacechamber",13,"odt",45,29,5823,3794,44,44,2486,"odt",1,0,0,0,5,38,132,345,8,34,227,660,0,0,0,0,6,48,14,29,0,0,0,0,3,67,8,12,5,14,30,220,9,32,102,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.38333333333333,"6/17/2017 11:51","campgrounds",13,"odt",52,24,6660,3242,50,50,2485,"odt",2,0,0,0,5,43,152,353,9,34,237,700,0,0,0,0,6,73,19,26,30,42,411,986,0,0,0,1,0,13,7,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.8333333333333,"6/17/2017 11:44","retribution",13,"odt",51,18,8918,3328,50,50,2493,"odt",1,0,0,0,2,44,156,358,3,31,43,140,0,0,0,0,13,38,44,117,0,0,0,0,13,58,28,48,7,22,53,243,12,42,180,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.85,"6/17/2017 11:32","almostlost",12,"odt",50,11,6117,2158,50,50,2490,"odt",0,0,0,0,2,35,52,147,3,50,70,140,0,0,0,0,4,37,17,46,29,42,472,1121,1,50,2,4,2,7,6,86,9,28,57,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.31666666666667,"6/17/2017 11:24","lostworld",14,"odt",51,18,7532,2575,50,72,2488,"odt",2,0,0,0,4,55,135,244,15,38,285,760,0,25,1,4,13,67,33,49,16,56,381,679,0,0,0,0,1,38,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.66666666666667,"6/16/2017 22:09","hellsgatekaboom",12,"odt",46,28,6114,3439,44,44,2491,"odt",0,0,0,0,6,46,238,514,9,47,218,460,0,0,0,0,15,58,37,64,0,0,0,0,9,64,16,25,2,17,29,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.51666666666667,"6/16/2017 22:03","quarantine",12,"odt",50,21,6602,3254,50,50,2482,"odt",0,0,0,0,2,49,98,202,5,31,104,340,0,0,0,0,15,68,48,71,28,44,511,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.3,"6/16/2017 21:55","overkill",11,"odt",42,21,6290,3277,41,41,2484,"odt",0,0,0,0,1,43,121,281,4,42,67,160,0,0,0,0,4,59,13,22,8,39,149,387,12,61,22,36,1,6,3,49,12,32,192,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.06666666666667,"6/16/2017 21:47","heroskeep",12,"odt",52,22,7873,3207,50,50,2480,"odt",0,0,0,0,6,44,205,467,1,45,9,20,0,0,0,0,16,45,34,75,17,44,451,1035,11,63,19,30,1,14,14,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.68333333333333,"6/16/2017 21:38","bloodrun",14,"odt",50,23,6285,3413,50,50,2476,"odt",0,0,0,0,10,41,140,344,15,29,201,700,1,38,6,16,8,53,29,55,11,43,160,368,4,52,11,21,1,15,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.63333333333333,"6/15/2017 15:05","hiddenfortress",14,"odt",44,27,6425,3873,43,43,2482,"odt",1,0,0,0,10,45,162,364,10,37,252,680,0,0,0,0,6,53,17,32,8,45,187,412,6,65,11,17,3,12,48,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.28333333333333,"6/15/2017 14:56","campgrounds",12,"odt",50,20,6589,2643,50,50,2478,"odt",0,0,0,0,4,47,163,348,5,35,98,280,0,0,0,0,10,71,32,45,21,39,300,773,0,0,0,0,10,14,46,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.7666666666667,"6/15/2017 14:49","heroskeep",10,"odt",52,25,7944,3967,50,50,2477,"odt",1,0,0,0,7,44,146,330,8,25,100,400,0,0,0,0,14,55,55,100,14,40,245,611,6,36,14,39,2,17,20,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.71666666666667,"6/15/2017 14:37","hellsgate",9,"odt",51,16,6317,2315,50,57,2475,"odt",0,0,0,0,5,48,93,195,0,0,0,0,0,0,0,0,35,57,81,141,0,0,0,0,7,67,12,18,4,22,19,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.76666666666667,"6/14/2017 19:31","lostworld",21,"odt",46,26,6688,3673,44,44,2485,"odt",2,0,0,0,7,50,181,365,10,37,244,660,0,50,1,2,10,60,35,58,16,48,365,768,0,0,0,0,1,17,15,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,"6/14/2017 19:22","campgrounds",11,"odt",47,31,6268,3779,47,47,2486,"odt",1,0,0,0,6,41,201,486,10,25,124,500,0,0,0,0,2,55,12,22,22,44,386,886,0,0,0,0,6,13,54,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.55,"6/14/2017 19:14","almostlost",12,"odt",34,28,6114,3701,31,31,2508,"odt",0,0,0,0,8,49,279,575,0,39,62,160,0,0,0,0,8,57,29,51,8,42,207,494,2,60,3,5,1,11,17,158,7,36,57,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.88333333333333,"6/14/2017 19:07","bloodrun",10,"odt",37,18,5099,2557,37,37,2523,"odt",0,0,0,0,6,47,112,240,4,19,30,160,0,12,4,33,8,38,30,78,7,36,60,165,3,50,6,12,8,15,52,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1166666666667,"6/14/2017 18:59","dredwerkz",13,"odt",41,34,6605,5015,38,38,2534,"odt",0,0,0,0,4,45,140,308,7,36,174,480,0,0,0,0,9,41,24,58,2,36,100,274,14,50,25,50,3,12,30,243,2,18,33,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.41666666666667,"6/14/2017 18:47","deepinside",15,"odt",36,20,5784,3135,35,35,2537,"odt",0,0,0,0,1,32,34,105,8,38,91,240,0,0,0,0,8,46,23,50,12,43,349,812,5,62,16,26,2,23,25,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.95,"6/14/2017 18:37","trinity",15,"odt",50,24,6266,3241,50,50,2529,"odt",0,0,0,0,7,47,124,263,11,34,241,700,0,0,0,1,2,60,12,20,17,43,361,846,1,60,3,5,0,13,13,104,12,41,135,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.26666666666667,"6/14/2017 16:36","spacechamber",10,"odt",55,19,7346,2853,50,50,2521,"odt",0,0,0,0,2,41,67,165,9,36,166,460,0,0,0,0,5,68,13,19,0,0,0,0,16,68,30,44,4,10,22,211,14,37,196,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.58333333333333,"6/14/2017 16:27","aerowalk",9,"odt",52,31,7318,4134,50,50,2518,"odt",0,0,0,0,1,36,66,183,8,44,219,500,1,24,7,29,29,70,69,98,10,44,153,348,3,45,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.85,"6/14/2017 16:20","retribution",15,"odt",51,17,8171,2864,50,50,2508,"odt",0,0,0,0,4,39,145,368,0,0,0,0,0,0,0,0,25,57,60,105,0,0,0,0,3,65,11,17,7,18,56,313,12,32,136,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.08333333333333,"6/14/2017 16:10","spacecamp",10,"odt",38,29,5277,4102,33,33,2512,"odt",1,0,0,0,16,51,346,684,2,37,66,180,0,0,0,0,5,51,22,43,11,41,235,577,3,50,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
6.45,"6/14/2017 15:57","asylum",8,"odt",50,17,6387,2417,50,63,2510,"odt",0,0,0,0,0,23,7,30,24,33,432,1300,0,0,0,0,2,33,5,15,19,45,410,919,0,0,0,0,0,0,0,0,5,38,87,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.48333333333333,"6/13/2017 20:52","trinity",16,"odt",50,15,5987,2053,50,50,2502,"odt",0,0,0,0,4,43,37,87,8,44,158,360,1,100,1,1,13,74,34,46,3,39,71,181,3,70,7,10,5,20,26,130,13,27,63,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.71666666666667,"6/13/2017 20:46","overkill",16,"odt",45,30,6352,4038,43,43,2495,"odt",0,0,0,0,7,45,263,587,2,29,52,180,0,67,2,3,5,75,9,12,12,40,213,534,2,55,6,11,2,10,6,60,15,34,155,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.71666666666667,"6/13/2017 20:39","demonkeep",15,"odt",51,16,6507,2637,50,50,2485,"odt",0,0,0,0,5,44,121,276,7,27,101,380,0,0,0,0,14,53,37,70,7,40,130,327,0,0,0,0,3,22,20,93,15,38,182,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.55,"6/13/2017 20:31","dredwerkz",14,"odt",50,20,7448,3289,50,50,2479,"odt",1,0,0,0,6,46,75,162,9,26,148,560,0,0,0,0,6,40,21,52,5,37,155,415,5,54,7,13,1,13,5,38,0,0,0,0,17,39,41,104,0,0,0,0,0,0,0,0,0,0,0,0,1
4.75,"6/13/2017 20:21","asylum",13,"odt",50,18,5586,2450,50,50,2461,"odt",0,0,0,0,3,44,83,190,2,44,96,220,0,0,0,0,14,64,30,47,16,41,254,617,0,0,0,0,3,18,8,45,12,39,115,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.55,"6/13/2017 17:12","campgrounds",18,"odt",49,38,6008,4512,48,48,2463,"odt",0,0,0,0,11,49,377,774,10,35,188,540,0,0,0,0,2,42,5,12,16,36,168,468,1,50,2,4,9,22,69,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,"6/13/2017 17:04","almostlost",16,"odt",51,22,6412,2934,49,49,2457,"odt",0,0,0,0,6,46,221,478,5,39,126,320,0,0,0,0,13,71,27,38,13,47,290,616,1,33,1,3,3,18,16,91,10,37,101,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.73333333333333,"6/13/2017 16:57","campgrounds",20,"odt",51,37,6866,4161,50,50,2448,"odt",0,0,0,0,16,48,412,859,4,30,120,400,2,54,7,13,9,73,24,33,11,39,191,496,0,0,0,0,9,24,51,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.46666666666667,"6/13/2017 16:49","longestyard",13,"odt",43,25,6620,3373,42,42,2465,"odt",1,0,0,0,10,46,341,746,8,36,158,440,0,0,0,0,17,62,65,105,0,0,0,0,7,65,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8,"6/12/2017 16:06","overkill",9,"odt",51,18,8864,3844,50,50,2473,"odt",0,0,0,0,1,37,42,115,1,29,23,80,0,0,0,2,4,47,14,30,25,39,577,1462,8,54,19,35,0,0,0,0,12,34,167,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.83333333333333,"6/12/2017 15:54","retribution",11,"odt",51,18,8400,2671,50,50,2469,"odt",1,0,0,0,5,41,176,431,0,0,0,0,0,0,0,0,14,64,36,56,0,0,0,0,8,57,12,21,9,15,57,375,14,36,172,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.65,"6/12/2017 15:44","almostlost",11,"odt",50,8,6775,2277,50,60,2469,"odt",1,0,0,0,2,46,82,178,7,23,83,360,0,0,0,0,5,58,18,31,19,50,359,724,5,60,6,10,1,23,6,26,10,47,102,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.08333333333333,"6/12/2017 15:16","grimdungeons",8,"odt",50,3,8666,2303,50,50,2469,"odt",2,0,0,0,2,55,26,47,2,45,89,200,0,0,0,0,14,47,41,87,24,44,392,897,3,40,4,10,0,31,11,36,0,0,0,0,3,55,11,20,0,0,0,0,0,0,0,0,0,0,0,0,1
5.35,"6/12/2017 15:06","almostlost",9,"odt",50,10,7124,1790,50,50,2468,"odt",0,0,0,0,5,50,149,301,8,37,132,360,0,0,0,0,7,65,22,34,17,48,236,495,2,86,6,7,6,28,41,146,5,43,74,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.75,"6/12/2017 15:00","lostworld",9,"odt",50,13,7785,2605,50,50,2467,"odt",2,0,0,0,5,43,102,240,18,39,364,940,0,0,0,12,17,62,39,63,6,48,159,332,0,0,0,0,2,38,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.31666666666667,"5/29/2017 16:10","devilish",7,"odt",51,21,7633,2792,50,50,2466,"odt",0,0,0,0,5,45,212,474,7,35,132,380,0,0,0,0,9,62,31,50,16,42,322,764,4,60,6,10,1,22,8,37,9,32,61,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.2,"5/29/2017 16:01","hiddenfortress",13,"odt",50,15,5837,2450,50,50,2464,"odt",3,0,0,0,3,38,71,185,14,38,205,540,0,0,0,3,12,55,31,56,16,44,319,722,2,60,3,5,0,6,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.05,"5/29/2017 15:53","repent",14,"odt",50,19,6142,2935,50,80,2461,"odt",0,0,0,0,3,42,76,182,9,36,210,580,0,0,0,0,5,73,11,15,10,38,113,296,9,76,16,21,0,5,1,22,11,35,102,295,0,0,0,0,0,0,0,0,0,0,0,0,3,23,23,100,1
8,"5/29/2017 14:48","grimdungeons",10,"odt",51,8,7067,2627,50,66,2458,"odt",0,0,0,0,1,35,29,84,14,26,164,620,0,0,0,0,7,45,20,44,22,41,342,829,0,50,1,2,0,0,0,23,0,0,0,0,7,52,17,33,0,0,0,0,0,0,0,0,0,0,0,0,1
7.11666666666667,"5/29/2017 10:24","hiddenfortress",13,"odt",38,26,6382,3718,36,36,2480,"odt",1,0,0,0,1,40,103,258,14,27,235,860,0,0,0,0,6,62,16,26,10,38,280,746,3,67,6,9,3,17,35,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.68333333333333,"5/29/2017 10:16","heroskeep",13,"odt",51,27,6667,3799,50,50,2474,"odt",0,0,0,0,8,53,150,283,13,30,156,520,0,0,0,0,4,73,16,22,14,47,282,606,10,57,24,42,2,14,17,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.51666666666667,"5/29/2017 10:08","7plus",12,"odt",46,35,6379,4772,45,45,2479,"odt",0,0,0,0,20,45,435,971,7,24,110,460,0,0,0,0,8,63,32,51,2,36,53,149,6,67,12,18,3,14,24,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6,"5/29/2017 9:58","spacechamber",11,"odt",51,40,8329,5590,47,47,2492,"odt",1,0,0,0,5,46,230,496,6,23,142,620,0,0,0,0,3,56,10,18,0,0,0,0,10,70,19,27,1,13,9,67,25,43,343,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.35,"5/29/2017 9:46","leviathan",14,"odt",29,23,4530,3414,29,29,2523,"odt",0,0,0,0,5,42,143,343,2,32,97,300,0,0,0,0,6,59,16,27,2,37,89,238,0,36,4,11,3,15,33,227,11,32,124,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.35,"5/25/2017 19:11","almostlost",16,"odt",50,8,5760,1524,50,50,2522,"odt",2,0,0,0,4,65,58,89,15,29,169,580,0,0,0,0,4,69,9,13,20,51,378,744,1,67,2,3,0,0,0,0,4,39,108,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.05,"5/25/2017 19:06","campgrounds",15,"odt",50,15,5370,1348,50,50,2521,"odt",0,0,0,0,3,41,46,111,17,31,254,820,0,0,0,0,5,48,11,23,25,45,300,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.86666666666667,"5/25/2017 19:01","hellsgate",14,"odt",51,16,6068,1773,50,50,2521,"odt",1,0,0,0,15,57,293,516,0,0,0,0,0,0,0,0,29,87,68,78,0,0,0,0,2,29,2,7,4,29,28,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.23333333333333,"5/25/2017 18:56","aerowalk",18,"odt",53,31,8233,3744,50,50,2520,"odt",0,0,0,0,8,43,177,412,7,38,203,540,0,100,1,1,27,77,77,100,8,39,112,289,3,63,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.41666666666667,"5/25/2017 17:27","overkill",18,"odt",47,25,6962,3687,47,47,2519,"odt",0,0,0,0,8,42,183,434,5,29,196,680,0,0,0,0,1,75,3,4,8,32,109,336,10,77,17,22,2,13,28,212,13,37,175,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.53333333333333,"5/25/2017 17:19","bloodrun",16,"odt",51,20,6607,2898,50,50,2513,"odt",1,0,0,0,2,51,123,240,17,32,218,680,1,20,4,20,2,62,8,13,20,42,248,591,5,64,9,14,3,20,33,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.3,"5/25/2017 17:13","grimdungeons",18,"odt",50,19,5907,2936,50,50,2502,"odt",0,0,0,0,5,42,64,153,7,25,85,340,0,0,0,0,13,55,56,101,18,42,201,477,1,33,2,6,4,18,33,182,0,0,0,0,2,60,6,10,0,0,0,0,0,0,0,0,0,0,0,0,1
6.48333333333333,"5/25/2017 17:04","campgrounds",20,"odt",46,34,5884,3888,46,46,2499,"odt",1,0,0,0,10,47,308,649,15,33,264,800,0,25,2,8,1,50,8,16,11,39,240,617,0,0,0,3,8,12,42,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,"5/25/2017 16:57","hiddenfortress",18,"odt",43,32,5829,3904,42,43,2500,"odt",0,0,0,0,9,49,222,450,5,35,134,380,0,0,0,0,7,71,12,17,4,40,67,169,4,60,6,10,14,24,128,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.23333333333333,"5/25/2017 16:32","quarantine",22,"odt",45,29,6191,3485,44,44,2497,"odt",1,0,0,0,10,52,266,510,8,39,258,660,0,0,0,0,4,71,17,24,15,46,305,669,1,33,1,3,0,0,0,0,6,42,66,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,"5/25/2017 16:25","almostlost",20,"odt",39,28,6396,3822,39,39,2516,"odt",1,0,0,0,9,50,322,649,7,24,111,460,1,18,2,11,6,63,24,38,6,45,169,374,0,0,0,1,1,15,30,195,8,42,133,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.31666666666667,"5/25/2017 16:17","totallylost",17,"odt",51,22,6580,3091,50,50,2513,"odt",2,0,0,0,11,54,256,478,12,38,312,820,0,0,0,0,6,65,13,20,20,46,302,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.63333333333333,"5/25/2017 16:10","deepinside",16,"odt",45,29,6048,3909,44,48,2515,"odt",0,0,0,0,7,48,165,342,6,34,117,340,0,0,0,0,5,51,22,43,12,47,239,506,9,54,13,24,6,10,25,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.68333333333333,"5/25/2017 15:59","overkill",14,"odt",41,25,6524,3787,41,41,2530,"odt",0,0,0,0,7,47,248,529,4,27,106,400,0,0,0,2,6,43,13,30,12,46,247,540,7,73,16,22,0,5,4,84,5,35,122,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.05,"5/25/2017 15:50","trinity",14,"odt",51,16,7330,2367,50,60,2524,"odt",0,0,0,0,3,42,73,173,9,36,171,480,0,20,2,10,5,48,10,21,6,48,189,397,9,90,9,10,3,12,22,187,16,29,105,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.8,"5/23/2017 21:13","overkill",19,"odt",50,15,5722,2108,50,50,2518,"odt",0,0,0,0,6,49,99,204,4,32,77,240,0,0,0,0,2,30,3,10,11,46,254,549,8,65,11,17,4,29,25,87,15,33,155,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.76666666666667,"5/23/2017 21:06","grimdungeons",13,"odt",51,2,6728,1161,50,50,2516,"odt",0,0,0,0,0,48,10,21,19,33,236,720,0,0,0,0,13,58,31,53,16,43,238,549,0,0,0,0,1,18,8,45,0,0,0,0,2,33,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1
7.35,"5/23/2017 20:59","campgroundsvariety",12,"odt",42,23,5602,3065,41,41,2526,"odt",0,0,0,0,5,38,97,257,5,48,95,200,0,0,0,0,4,59,16,27,18,45,408,899,1,100,1,1,4,14,34,242,0,0,0,0,0,0,0,0,3,47,23,49,0,0,0,0,0,0,0,0,0
7.18333333333333,"5/23/2017 19:50","theedge",14,"odt",50,12,6343,2859,50,50,2528,"odt",0,0,0,0,2,43,107,251,10,30,136,460,1,50,2,4,1,31,5,16,0,61,11,18,0,0,0,0,0,0,0,0,36,40,481,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.58333333333333,"5/23/2017 19:42","campgroundsvariety",14,"odt",50,8,5757,1657,50,50,2527,"odt",0,0,0,0,4,53,40,76,10,45,197,440,0,0,0,0,5,65,17,26,19,50,352,698,0,0,0,0,0,11,6,53,0,0,0,0,0,0,0,0,12,50,31,62,0,0,0,0,0,0,0,0,1
5.2,"5/23/2017 19:33","heroskeep",16,"odt",51,11,7698,1725,50,50,2526,"odt",3,0,0,0,5,46,131,283,5,36,80,220,0,0,0,0,4,56,10,18,22,51,416,812,12,66,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.88333333333333,"5/23/2017 19:26","asylum",15,"odt",50,9,6802,1384,50,50,2525,"odt",10,0,0,0,4,61,92,150,14,33,147,440,0,0,0,0,9,70,26,37,9,44,194,441,0,0,0,0,0,0,0,0,4,48,76,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.03333333333333,"5/23/2017 19:21","trinity",17,"odt",50,8,5613,1516,50,50,2524,"odt",0,0,0,0,2,42,66,158,7,26,104,400,1,22,2,9,4,100,9,9,20,43,352,826,0,25,1,4,0,0,0,0,16,36,83,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.1,"5/23/2017 19:14","demonkeep",18,"odt",50,15,6947,2596,50,50,2523,"odt",2,0,0,0,5,51,189,373,14,44,351,800,0,0,0,0,3,58,11,19,12,51,252,494,0,0,0,0,1,18,6,33,13,41,164,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.73333333333333,"5/23/2017 19:05","almostlost",20,"odt",50,14,6956,1899,50,50,2522,"odt",1,0,0,0,7,58,184,317,5,38,113,300,0,0,0,0,6,57,17,30,6,56,78,140,5,100,5,5,10,21,42,200,10,43,178,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.96666666666667,"5/22/2017 22:55","asylum",27,"odt",47,27,5270,2993,46,46,2515,"odt",2,0,0,0,11,43,174,408,2,73,44,60,0,0,0,0,14,74,37,50,6,38,176,465,0,0,0,0,0,21,3,14,12,40,141,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.53333333333333,"5/22/2017 22:48","campgrounds",22,"odt",41,33,5280,3640,40,40,2516,"odt",1,0,0,0,7,50,362,729,4,31,62,200,1,29,2,7,9,76,19,25,11,34,106,315,0,0,0,1,8,17,48,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.45,"5/22/2017 22:41","trinity",22,"odt",28,25,3476,2996,28,28,2520,"odt",1,0,0,0,6,44,186,420,2,40,32,80,0,0,0,0,0,0,0,0,13,46,236,513,0,33,1,3,5,23,34,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.58333333333333,"5/22/2017 22:35","almostlost",17,"odt",51,26,5288,3396,50,50,2514,"odt",4,0,0,0,10,47,157,336,9,46,148,320,0,20,2,10,9,78,21,27,4,45,105,234,1,50,1,2,0,0,0,7,14,41,153,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.36666666666667,"5/22/2017 22:28","lostworld",17,"odt",43,29,6142,3476,43,43,2520,"odt",3,0,0,0,6,46,164,358,11,31,298,960,1,100,2,2,12,65,32,49,8,50,177,352,0,0,0,0,2,9,16,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,"5/22/2017 22:20","overkill",15,"odt",47,28,5951,3731,45,45,2520,"odt",0,0,0,0,10,48,269,565,11,32,194,600,0,0,0,6,1,56,5,9,15,44,294,661,8,57,13,23,2,18,13,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.41666666666667,"5/22/2017 22:11","spacechamber",23,"odt",57,38,6788,4600,50,50,2513,"odt",1,0,0,0,7,51,216,424,19,32,294,920,0,0,0,0,6,43,16,37,0,0,0,0,7,50,10,20,1,11,6,56,10,38,133,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.76666666666667,"5/22/2017 22:01","bloodrun",17,"odt",52,19,6649,2965,50,50,2509,"odt",0,0,0,0,3,51,53,103,12,27,144,540,4,32,6,19,11,60,37,62,17,42,180,433,5,71,10,14,0,5,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.08333333333333,"5/22/2017 21:54","cliffside",15,"odt",50,22,6178,3194,50,50,2505,"odt",0,0,0,0,2,49,79,160,6,47,179,380,0,17,1,6,2,57,8,14,13,44,193,435,10,79,15,19,4,16,27,167,13,33,173,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.06666666666667,"5/22/2017 21:44","hellsgate",21,"odt",51,19,5472,2207,50,50,2498,"odt",1,0,0,0,10,47,181,385,0,0,0,0,0,0,0,0,22,81,46,57,0,0,0,0,8,83,10,12,10,20,71,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
