ItemID,game-field,Date,Map,Nick,Time,Kills,Deaths,Damage Dealt,Damage Taken,Score,Perf,Old Glicko,Glicko Change,UnknownHeader,2,GT,MG,SG,GL,RL,LG,RG,PG,HMG,BFG,PM,CG,NG
1130,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,CosmicDust,"Kills / Acc

Hits / Shots",,"2 / 10%

50 / 512","2 / 25%

60 / 240",,"13 / 60%

35 / 58","0 / 18%

9 / 50","2 / 23%

3 / 13","9 / 18%

70 / 383","1 / 18%

15 / 83",,,,
1131,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,BIGPojo,"Kills / Acc

Hits / Shots",,"1 / 38%

85 / 226","1 / 5%

3 / 60","0 / 11%

1 / 9","6 / 55%

27 / 49","6 / 28%

101 / 356","3 / 45%

5 / 11","4 / 22%

27 / 122","2 / 23%

9 / 39",,,,
1132,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,R.J. McReady,"Kills / Acc

Hits / Shots",,"8 / 23%

91 / 404","1 / 12%

7 / 60","2 / 24%

12 / 51","4 / 82%

14 / 17","3 / 21%

14 / 68",,"4 / 16%

61 / 370",,,,,
1133,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,ghost,"Kills / Acc

Hits / Shots",,"1 / 23%

37 / 162","2 / 32%

58 / 180","0 / 9%

1 / 11","12 / 67%

38 / 57","2 / 21%

57 / 275","1 / 31%

4 / 13","1 / 12%

12 / 102","2 / 19%

27 / 142",,,,
1134,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,Drak0XD,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","0 / 18%

19 / 104","4 / 32%

135 / 420","4 / 24%

12 / 49","8 / 51%

18 / 35","2 / 27%

19 / 71",,"1 / 12%

24 / 203",,,,,
1135,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,Goat,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","6 / 37%

152 / 410","3 / 34%

114 / 340","2 / 29%

6 / 21","3 / 77%

17 / 22","5 / 33%

158 / 473",,"0 / 67%

2 / 3",,,,,
1136,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,chris420,"Kills / Acc

Hits / Shots",,"2 / 15%

58 / 375","2 / 11%

20 / 180","0 / 15%

5 / 34","6 / 45%

23 / 51","0 / 7%

3 / 45","0 / 0%

0 / 2","5 / 12%

42 / 350","1 / 20%

12 / 59",,,,
1137,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,trexjff,"Kills / Acc

Hits / Shots",,"1 / 12%

52 / 449","0 / 15%

18 / 120","3 / 26%

17 / 66","7 / 49%

18 / 37",,,"1 / 12%

17 / 137","5 / 22%

65 / 293",,,,
1138,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,x_abyss,"Kills / Acc

Hits / Shots",,"5 / 24%

145 / 598","2 / 24%

67 / 280","0 / 0%

0 / 4","4 / 42%

15 / 36","0 / 20%

3 / 15","0 / 0%

0 / 1","4 / 12%

20 / 168","0 / 20%

16 / 81",,,,
1139,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,gank.in,"Kills / Acc

Hits / Shots",,"5 / 29%

206 / 699","1 / 25%

35 / 140","0 / 40%

2 / 5","7 / 43%

19 / 44","1 / 42%

94 / 224","1 / 33%

1 / 3",,"0 / 24%

12 / 50",,,,
1140,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,roast,"Kills / Acc

Hits / Shots",,"0 / 14%

2 / 14","2 / 25%

40 / 160",,"1 / 33%

1 / 3",,"1 / 100%

2 / 2",,"8 / 28%

54 / 192",,,,
1141,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,Uriah,"Kills / Acc

Hits / Shots",,"0 / 28%

59 / 212","1 / 11%

21 / 200","1 / 50%

5 / 10","2 / 33%

2 / 6","1 / 18%

7 / 40","1 / 25%

1 / 4","3 / 18%

27 / 150","1 / 28%

23 / 83",,,,
1142,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,the claw,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","1 / 4%

15 / 384","0 / 0%

0 / 40","0 / 8%

2 / 24","0 / 11%

1 / 9","0 / 7%

2 / 27","0 / 0%

0 / 2","3 / 8%

21 / 257","2 / 25%

29 / 116",,,,
1143,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,Storm,"Kills / Acc

Hits / Shots",,"1 / 15%

37 / 240","0 / 95%

19 / 20",,"0 / 33%

5 / 15","3 / 25%

50 / 202","2 / 25%

5 / 20","0 / 13%

5 / 40","0 / 7%

2 / 28",,,,
1144,view,2017-05-10 20:28:49,trinity,,,,,,,,,,,GANK,"Kills / Acc

Hits / Shots",,"3 / 8%

83 / 1041",,"0 / 100%

1 / 1","2 / 38%

8 / 21","0 / 11%

2 / 18",,"1 / 24%

15 / 62",,,,,
1145,view,2017-05-10 20:21:50,lostworld,s t v,0:05:02,51,10,6058,1832,50,50,2337 ± 32,5 / 0,,,,,,,,,,,,,,,
1146,view,2017-05-10 20:21:50,lostworld,odt,0:05:02,42,8,4684,1940,42,42,2489 ± 34,-4 / 0,,,,,,,,,,,,,,,
1147,view,2017-05-10 20:21:50,lostworld,R.J. McReady,0:05:02,25,21,3225,2498,23,23,1682 ± 30,11 / 0,,,,,,,,,,,,,,,
1148,view,2017-05-10 20:21:50,lostworld,Goat,0:05:02,23,21,3949,2645,23,23,1916 ± 42,0 / -1,,,,,,,,,,,,,,,
1149,view,2017-05-10 20:21:50,lostworld,BIGPojo,0:05:02,24,18,3864,2347,22,22,1734 ± 32,9 / -1,,,,,,,,,,,,,,,
1150,view,2017-05-10 20:21:50,lostworld,trexjff,0:05:02,20,21,2978,2316,19,19,1369 ± 33,22 / -1,,,,,,,,,,,,,,,
1151,view,2017-05-10 20:21:50,lostworld,CosmicDust,0:05:02,17,25,3076,3269,16,16,1701 ± 30,-8 / 0,,,,,,,,,,,,,,,
1152,view,2017-05-10 20:21:50,lostworld,KrumpRumplers,0:05:02,16,16,2244,2023,16,16,1492 ± 41,7 / -2,,,,,,,,,,,,,,,
1153,view,2017-05-10 20:21:50,lostworld,chris420,0:05:02,15,23,2180,2869,13,13,1254 ± 30,9 / 0,,,,,,,,,,,,,,,
1154,view,2017-05-10 20:21:50,lostworld,x_abyss,0:05:02,11,26,2148,2872,10,10,1581 ± 30,-16 / 0,,,,,,,,,,,,,,,
1155,view,2017-05-10 20:21:50,lostworld,*^3v!L*,0:04:24,9,20,2738,2519,8,9,1577 ± 33,-18 / -1,,,,,,,,,,,,,,,
1156,view,2017-05-10 20:21:50,lostworld,NickKicken,0:05:02,5,24,1458,2857,2,2,1272 ± 61,-43 / -4,,,,,,,,,,,,,,,
1157,view,2017-05-10 20:21:50,lostworld,GANK,0:05:02,4,30,989,3605,2,2,840 ± 69,11 / -2,,,,,,,,,,,,,,,
1158,view,2017-05-10 20:21:50,lostworld,the claw,0:03:46,3,20,970,2368,1,1,1010 ± 58,-7 / -2,,,,,,,,,,,,,,,
1159,view,2017-05-10 20:21:50,lostworld,,,,,,,,,,,s t v,"Kills / Acc

Hits / Shots",,"5 / 42%

77 / 184","9 / 29%

173 / 600","0 / 0%

0 / 8","15 / 71%

36 / 51","21 / 47%

397 / 847",,"1 / 19%

15 / 80",,,,,
1160,view,2017-05-10 20:21:50,lostworld,,,,,,,,,,,odt,"Kills / Acc

Hits / Shots",,"4 / 43%

69 / 159","27 / 32%

415 / 1280",,"3 / 39%

7 / 18","8 / 46%

137 / 299",,,,,,,
1161,view,2017-05-10 20:21:50,lostworld,,,,,,,,,,,R.J. McReady,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","3 / 29%

70 / 240",,"6 / 37%

15 / 41","6 / 61%

11 / 18","7 / 34%

90 / 263",,"2 / 15%

19 / 124",,,,,
1162,view,2017-05-10 20:21:50,lostworld,,,,,,,,,,,Goat,"Kills / Acc

Hits / Shots","6 / 0%

0 / 0","5 / 38%

229 / 596","1 / 28%

50 / 180","4 / 47%

9 / 19","3 / 56%

9 / 16","4 / 42%

93 / 223",,,,,,,
1163,view,2017-05-10 20:21:50,lostworld,,,,,,,,,,,BIGPojo,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","2 / 33%

88 / 265","3 / 30%

108 / 360","2 / 24%

4 / 17","13 / 56%

31 / 55","1 / 29%

66 / 228",,"1 / 36%

18 / 50",,,,,
1164,view,2017-05-10 20:21:50,lostworld,,,,,,,,,,,trexjff,"Kills / Acc

Hits / Shots",,"5 / 16%

94 / 574","3 / 16%

68 / 420","2 / 50%

7 / 14","7 / 35%

21 / 60","1 / 21%

45 / 218",,"2 / 10%

10 / 100",,,,,
1165,view,2017-05-10 20:21:50,lostworld,,,,,,,,,,,CosmicDust,"Kills / Acc

Hits / Shots",,"4 / 18%

105 / 598","2 / 21%

25 / 120","3 / 28%

8 / 29","4 / 47%

17 / 36",,,"4 / 17%

28 / 165",,,,,
1166,view,2017-05-10 20:21:50,lostworld,,,,,,,,,,,KrumpRumplers,"Kills / Acc

Hits / Shots",,"4 / 31%

119 / 389","3 / 27%

38 / 140","1 / 8%

1 / 13","6 / 49%

18 / 37","2 / 33%

50 / 150",,"0 / 8%

4 / 50",,,,,
1167,view,2017-05-10 20:21:50,lostworld,,,,,,,,,,,chris420,"Kills / Acc

Hits / Shots","4 / 0%

0 / 0","3 / 13%

52 / 413",,"1 / 21%

3 / 14","5 / 39%

11 / 28",,,"2 / 20%

40 / 203",,,,,
1168,view,2017-05-10 20:21:50,lostworld,,,,,,,,,,,x_abyss,"Kills / Acc

Hits / Shots",,"2 / 24%

127 / 530","3 / 21%

87 / 420","0 / 0%

0 / 5","5 / 46%

24 / 52",,,"1 / 25%

4 / 16",,,,,
1169,view,2017-05-10 20:21:50,lostworld,,,,,,,,,,,*^3v!L*,"Kills / Acc

Hits / Shots",,"0 / 21%

102 / 484","0 / 11%

9 / 80","1 / 33%

6 / 18","6 / 43%

26 / 60",,,"2 / 13%

31 / 235",,,,,
1170,view,2017-05-10 20:21:50,lostworld,,,,,,,,,,,NickKicken,"Kills / Acc

Hits / Shots",,"0 / 19%

91 / 480","0 / 18%

21 / 120","0 / 33%

1 / 3","4 / 58%

11 / 19","1 / 16%

17 / 105",,"0 / 30%

7 / 23",,,,,
1171,view,2017-05-10 20:21:50,lostworld,,,,,,,,,,,GANK,"Kills / Acc

Hits / Shots",,"3 / 15%

138 / 944","0 / 0%

0 / 20","0 / 13%

1 / 8","1 / 57%

4 / 7","0 / 10%

7 / 71",,"0 / 0%

0 / 2",,,,,
1172,view,2017-05-10 20:21:50,lostworld,,,,,,,,,,,the claw,"Kills / Acc

Hits / Shots","3 / 0%

0 / 0","0 / 13%

9 / 69","0 / 13%

25 / 200",,"0 / 0%

0 / 2",,,"0 / 0%

0 / 1",,,,,
1173,view,2017-05-10 20:15:05,asylum,odt,0:03:56,50,14,5670,1856,50,50,2486 ± 35,3 / 0,,,,,,,,,,,,,,,
1174,view,2017-05-10 20:15:05,asylum,s t v,0:03:56,38,19,4868,2317,37,37,2337 ± 32,0 / 0,,,,,,,,,,,,,,,
1175,view,2017-05-10 20:15:05,asylum,R.J. McReady,0:03:56,22,18,3211,1998,22,22,1670 ± 30,12 / 0,,,,,,,,,,,,,,,
1176,view,2017-05-10 20:15:05,asylum,*^3v!L*,0:03:56,22,19,2823,2313,22,22,1552 ± 34,26 / -1,,,,,,,,,,,,,,,
1177,view,2017-05-10 20:15:05,asylum,memoryshuffle,0:03:56,22,24,3246,2737,22,22,1925 ± 30,-2 / 0,,,,,,,,,,,,,,,
1178,view,2017-05-10 20:15:05,asylum,Goat,0:03:53,21,16,3288,1893,21,21,1919 ± 44,-4 / -2,,,,,,,,,,,,,,,
1179,view,2017-05-10 20:15:05,asylum,BIGPojo,0:03:56,20,22,2888,2780,20,20,1730 ± 33,4 / -1,,,,,,,,,,,,,,,
1180,view,2017-05-10 20:15:05,asylum,CosmicDust,0:03:56,19,23,2873,2806,18,18,1708 ± 30,-7 / 0,,,,,,,,,,,,,,,
1181,view,2017-05-10 20:15:05,asylum,KrumpRumplers,0:02:11,11,7,1112,747,10,18,1467 ± 44,25 / -3,,,,,,,,,,,,,,,
1182,view,2017-05-10 20:15:05,asylum,PDQ1 lMrCoffeel,0:03:56,16,23,2608,2691,16,16,1286 ± 31,13 / -1,,,,,,,,,,,,,,,
1183,view,2017-05-10 20:15:05,asylum,x_abyss,0:03:56,15,19,2613,2350,14,14,1594 ± 30,-14 / 0,,,,,,,,,,,,,,,
1184,view,2017-05-10 20:15:05,asylum,Skinny Buddha,0:03:56,15,21,2189,2671,14,14,1552 ± 46,-23 / -3,,,,,,,,,,,,,,,
1185,view,2017-05-10 20:15:05,asylum,NoLifeTilLeather,0:03:56,13,18,1744,2035,13,13,1160 ± 30,9 / 0,,,,,,,,,,,,,,,
1186,view,2017-05-10 20:15:05,asylum,MΔRTINΘZΘK,0:03:56,11,17,2293,1998,11,11,1321 ± 47,-21 / -3,,,,,,,,,,,,,,,
1187,view,2017-05-10 20:15:05,asylum,trexjff,0:03:56,10,20,1937,2322,10,10,1390 ± 34,-21 / -1,,,,,,,,,,,,,,,
1188,view,2017-05-10 20:15:05,asylum,chris420,0:03:56,10,23,1809,2863,10,10,1263 ± 30,-8 / 0,,,,,,,,,,,,,,,
1189,view,2017-05-10 20:15:05,asylum,GANK,0:03:56,6,24,703,2813,5,5,854 ± 72,-15 / -3,,,,,,,,,,,,,,,
1190,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,odt,"Kills / Acc

Hits / Shots","5 / 0%

0 / 0","6 / 42%

113 / 272","1 / 12%

12 / 100",,"11 / 66%

21 / 32","12 / 43%

193 / 450",,,"15 / 40%

171 / 426",,,,
1191,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,s t v,"Kills / Acc

Hits / Shots",,"8 / 39%

92 / 234","1 / 38%

23 / 60",,"13 / 68%

49 / 72","10 / 35%

192 / 550",,"3 / 22%

16 / 73","3 / 36%

43 / 121",,,,
1192,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,R.J. McReady,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","1 / 29%

61 / 210","6 / 32%

183 / 580",,"10 / 63%

26 / 41","2 / 27%

29 / 107",,"1 / 13%

1 / 8",,,,,
1193,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,*^3v!L*,"Kills / Acc

Hits / Shots",,"4 / 15%

98 / 666","6 / 20%

125 / 620",,"7 / 44%

16 / 36","1 / 15%

49 / 322",,"4 / 15%

18 / 121",,,,,
1194,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,memoryshuffle,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","0 / 20%

47 / 231","1 / 27%

85 / 320",,"9 / 59%

27 / 46","10 / 28%

193 / 695",,"1 / 20%

8 / 41","0 / 50%

13 / 26",,,,
1195,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,Goat,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","3 / 34%

148 / 438","5 / 29%

117 / 400",,"11 / 63%

27 / 43","0 / 43%

42 / 97",,"1 / 10%

5 / 50",,,,,
1196,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,BIGPojo,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","2 / 31%

92 / 299","3 / 26%

74 / 280",,"5 / 59%

17 / 29","8 / 36%

178 / 493",,"1 / 4%

1 / 24",,,,,
1197,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,CosmicDust,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","0 / 18%

95 / 528","7 / 29%

137 / 480",,"1 / 54%

7 / 13","7 / 26%

187 / 706",,,"3 / 23%

39 / 166",,,,
1198,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,PDQ1 lMrCoffeel,"Kills / Acc

Hits / Shots",,"2 / 18%

76 / 420","1 / 21%

46 / 220",,"5 / 67%

16 / 24","4 / 29%

71 / 241",,"4 / 22%

40 / 180",,,,,
1199,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,x_abyss,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","5 / 22%

147 / 658","4 / 26%

127 / 480",,"4 / 70%

14 / 20","1 / 18%

37 / 210",,"0 / 7%

3 / 45",,,,,
1200,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,Skinny Buddha,"Kills / Acc

Hits / Shots",,"1 / 13%

11 / 87","3 / 14%

34 / 240",,"10 / 48%

29 / 61","0 / 28%

21 / 75",,"1 / 24%

16 / 67",,,,,
1201,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,NoLifeTilLeather,"Kills / Acc

Hits / Shots",,"1 / 13%

31 / 239","1 / 58%

35 / 60",,"8 / 65%

24 / 37","1 / 12%

5 / 42",,"1 / 16%

12 / 77","1 / 18%

6 / 33",,,,
1202,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,MΔRTINΘZΘK,"Kills / Acc

Hits / Shots",,"1 / 22%

57 / 261","1 / 20%

69 / 340",,"9 / 52%

28 / 54","0 / 4%

1 / 28",,"0 / 15%

2 / 13","0 / 24%

5 / 21",,,,
1203,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,KrumpRumplers,"Kills / Acc

Hits / Shots",,"1 / 27%

81 / 305",,,"4 / 60%

9 / 15","6 / 29%

62 / 217",,,,,,,
1204,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,trexjff,"Kills / Acc

Hits / Shots",,"0 / 12%

41 / 338","1 / 17%

10 / 60",,"7 / 44%

37 / 84","2 / 16%

22 / 139",,,,,,,
1205,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,chris420,"Kills / Acc

Hits / Shots","5 / 0%

0 / 0","3 / 17%

82 / 472","0 / 10%

23 / 220",,"1 / 53%

8 / 15","1 / 18%

21 / 118",,"0 / 0%

0 / 27","0 / 9%

2 / 23",,,,
1206,view,2017-05-10 20:15:05,asylum,,,,,,,,,,,GANK,"Kills / Acc

Hits / Shots",,"4 / 12%

102 / 866","1 / 24%

19 / 80",,"0 / 15%

2 / 13",,,"0 / 11%

1 / 9",,,,,
1207,view,2017-05-10 16:33:10,heroskeep,bbqpineapplepizza,0:05:43,50,23,5790,3356,50,50,2367 ± 36,9 / -1,,,,,,,,,,,,,,,
1208,view,2017-05-10 16:33:10,heroskeep,c4jun87,0:05:43,42,22,5520,2920,42,42,2179 ± 30,5 / 0,,,,,,,,,,,,,,,
1209,view,2017-05-10 16:33:10,heroskeep,Clawz,0:05:43,41,24,6377,3043,41,41,2135 ± 30,7 / 0,,,,,,,,,,,,,,,
1210,view,2017-05-10 16:33:10,heroskeep,odt,0:05:43,32,28,5559,3511,32,32,2503 ± 32,-17 / 0,,,,,,,,,,,,,,,
1211,view,2017-05-10 16:33:10,heroskeep,mNemonic,0:05:19,30,20,4093,2941,28,30,1832 ± 30,10 / 0,,,,,,,,,,,,,,,
1212,view,2017-05-10 16:33:10,heroskeep,*Dog,0:05:43,26,23,3453,3012,26,26,1598 ± 30,9 / 0,,,,,,,,,,,,,,,
1213,view,2017-05-10 16:33:10,heroskeep,Bullet Prone,0:05:43,25,24,3714,3441,24,24,1522 ± 30,8 / 0,,,,,,,,,,,,,,,
1214,view,2017-05-10 16:33:10,heroskeep,memoryshuffle,0:05:43,24,28,3700,3549,24,24,1928 ± 30,-12 / 0,,,,,,,,,,,,,,,
1215,view,2017-05-10 16:33:10,heroskeep,Atmus,0:05:43,23,26,4043,3285,23,23,1551 ± 30,4 / 0,,,,,,,,,,,,,,,
1216,view,2017-05-10 16:33:10,heroskeep,BIGPojo,0:05:43,23,27,3909,3424,22,22,1720 ± 30,-5 / 0,,,,,,,,,,,,,,,
1217,view,2017-05-10 16:33:10,heroskeep,wagonwheel,0:05:43,12,27,1823,2990,8,8,1159 ± 31,6 / 0,,,,,,,,,,,,,,,
1218,view,2017-05-10 16:33:10,heroskeep,donald (agile),0:05:43,8,29,1724,3422,7,7,1339 ± 31,-1 / -1,,,,,,,,,,,,,,,
1219,view,2017-05-10 16:33:10,heroskeep,geek,0:02:52,3,10,588,1244,2,4,1337 ± 350,-154 / -213,,,,,,,,,,,,,,,
1220,view,2017-05-10 16:33:10,heroskeep,VAValo,0:05:43,1,29,355,3520,1,1,1466 ± 30,-17 / 0,,,,,,,,,,,,,,,
1221,view,2017-05-10 16:33:10,heroskeep,Hightide,0:01:43,2,12,653,1368,2,,,,,,,,,,,,,,,,,,
1222,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,bbqpineapplepizza,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","14 / 50%

357 / 721","16 / 37%

266 / 720",,"5 / 50%

15 / 30","3 / 46%

41 / 90","5 / 46%

6 / 13","6 / 40%

39 / 98",,,,,
1223,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,c4jun87,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","7 / 35%

181 / 517","4 / 23%

55 / 240",,"11 / 78%

29 / 37","11 / 34%

230 / 682","0 / 0%

0 / 1","8 / 32%

62 / 193",,,,,
1224,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,Clawz,"Kills / Acc

Hits / Shots",,"3 / 43%

152 / 354","0 / 40%

24 / 60",,"21 / 59%

57 / 96","17 / 40%

335 / 831","0 / 17%

1 / 6","0 / 17%

5 / 30",,,,,
1225,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,odt,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","8 / 51%

310 / 611","5 / 36%

94 / 260",,"1 / 43%

3 / 7","9 / 38%

155 / 403","4 / 56%

10 / 18","4 / 24%

37 / 154",,,,,
1226,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,mNemonic,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","3 / 22%

71 / 330",,,"6 / 52%

15 / 29","13 / 24%

243 / 1011","5 / 33%

9 / 27","1 / 13%

8 / 64",,,,,
1227,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,*Dog,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","4 / 29%

129 / 439","2 / 20%

49 / 240",,"6 / 58%

14 / 24","3 / 35%

66 / 186","3 / 50%

7 / 14","6 / 17%

34 / 198",,,,,
1228,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,Bullet Prone,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","2 / 22%

76 / 347","6 / 31%

151 / 480",,"4 / 64%

9 / 14","7 / 32%

150 / 470","2 / 71%

5 / 7","2 / 20%

28 / 142",,,,,
1229,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,memoryshuffle,"Kills / Acc

Hits / Shots","6 / 0%

0 / 0","1 / 24%

71 / 296","7 / 25%

168 / 680",,"2 / 69%

11 / 16","3 / 28%

69 / 245","2 / 33%

6 / 18","3 / 22%

40 / 184",,,,,
1230,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,Atmus,"Kills / Acc

Hits / Shots",,"4 / 21%

114 / 535","4 / 35%

188 / 540",,"5 / 50%

11 / 22","3 / 26%

140 / 540","6 / 56%

9 / 16","1 / 35%

29 / 83",,,,,
1231,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,BIGPojo,"Kills / Acc

Hits / Shots",,"6 / 37%

207 / 566","0 / 3%

1 / 40",,"8 / 51%

24 / 47","0 / 11%

17 / 151","6 / 64%

7 / 11","3 / 18%

28 / 158",,,,,
1232,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,wagonwheel,"Kills / Acc

Hits / Shots",,"0 / 21%

40 / 187","0 / 5%

1 / 20",,"5 / 55%

12 / 22","0 / 23%

9 / 40","1 / 75%

3 / 4","6 / 19%

50 / 270",,,,,
1233,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,donald (agile),"Kills / Acc

Hits / Shots",,"6 / 30%

277 / 927",,,,"1 / 39%

31 / 80","0 / 50%

1 / 2","1 / 13%

6 / 46",,,,,
1234,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,geek,"Kills / Acc

Hits / Shots",,"2 / 24%

48 / 198","1 / 25%

5 / 20",,"0 / 50%

1 / 2",,"0 / 25%

2 / 8",,,,,,
1235,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,Hightide,"Kills / Acc

Hits / Shots",,"0 / 13%

15 / 115",,,"0 / 50%

1 / 2","1 / 19%

39 / 201","1 / 75%

3 / 4",,,,,,
1236,view,2017-05-10 16:33:10,heroskeep,,,,,,,,,,,VAValo,"Kills / Acc

Hits / Shots",,"1 / 30%

55 / 184","0 / 80%

16 / 20",,,,,,,,,,
1237,view,2017-05-10 16:26:35,deepinside,bbqpineapplepizza,0:06:07,50,9,7329,1882,50,50,2359 ± 36,8 / 0,,,,,,,,,,,,,,,
1238,view,2017-05-10 16:26:35,deepinside,c4jun87,0:06:07,35,22,4778,2896,35,35,2174 ± 30,5 / 0,,,,,,,,,,,,,,,
1239,view,2017-05-10 16:26:35,deepinside,memoryshuffle,0:06:07,32,22,4681,2629,32,32,1923 ± 30,5 / 0,,,,,,,,,,,,,,,
1240,view,2017-05-10 16:26:35,deepinside,odt,0:06:07,31,15,4392,2197,31,31,2515 ± 33,-12 / 0,,,,,,,,,,,,,,,
1241,view,2017-05-10 16:26:35,deepinside,BIGPojo,0:06:07,25,19,3573,2839,25,25,1716 ± 30,4 / 0,,,,,,,,,,,,,,,
1242,view,2017-05-10 16:26:35,deepinside,Atmus,0:06:07,25,21,3256,2436,25,25,1537 ± 30,14 / 0,,,,,,,,,,,,,,,
1243,view,2017-05-10 16:26:35,deepinside,tiptop,0:06:07,21,17,3085,1741,21,21,1376 ± 41,25 / -2,,,,,,,,,,,,,,,
1244,view,2017-05-10 16:26:35,deepinside,*Dog,0:06:07,21,24,3356,3074,21,21,1598 ± 30,1 / 0,,,,,,,,,,,,,,,
1245,view,2017-05-10 16:26:35,deepinside,Bullet Prone,0:06:07,16,30,2378,3660,16,16,1527 ± 30,-5 / 0,,,,,,,,,,,,,,,
1246,view,2017-05-10 16:26:35,deepinside,donald (agile),0:06:07,14,23,2353,2980,14,14,1337 ± 32,2 / -1,,,,,,,,,,,,,,,
1247,view,2017-05-10 16:26:35,deepinside,Eozu,0:06:07,13,22,2251,2937,13,13,1466 ± 52,-29 / -4,,,,,,,,,,,,,,,
1248,view,2017-05-10 16:26:35,deepinside,VAValo,0:06:07,12,22,1481,2485,12,12,1478 ± 30,-12 / 0,,,,,,,,,,,,,,,
1249,view,2017-05-10 16:26:35,deepinside,Hightide,0:06:07,13,32,2229,3620,11,11,1308 ± 54,-11 / -4,,,,,,,,,,,,,,,
1250,view,2017-05-10 16:26:35,deepinside,wagonwheel,0:06:07,7,26,1014,3049,6,6,1166 ± 32,-7 / -1,,,,,,,,,,,,,,,
1251,view,2017-05-10 16:26:35,deepinside,TheKree,0:03:32,2,13,350,1577,2,3,912 ± 91,-25 / -6,,,,,,,,,,,,,,,
1252,view,2017-05-10 16:26:35,deepinside,Clawz,0:00:27,4,2,380,266,4,,,,,,,,,,,,,,,,,,
1253,view,2017-05-10 16:26:35,deepinside,The Notorius N.U.B.,0:00:05,0,0,0,0,-1,,,,,,,,,,,,,,,,,,
1254,view,2017-05-10 16:26:35,deepinside,thecosmicgiggle,0:01:40,0,5,0,569,-1,,,,,,,,,,,,,,,,,,
1255,view,2017-05-10 16:26:35,deepinside,,,,,,,,,,,bbqpineapplepizza,"Kills / Acc

Hits / Shots",,"3 / 52%

88 / 170","24 / 36%

403 / 1120",,"7 / 46%

18 / 39","9 / 45%

266 / 592","5 / 50%

5 / 10","2 / 20%

10 / 50",,,,,
